ticker,epic,instrument_name,currency,market_status,expiry,instrument_type,search_term
5480JT,AJ.D.5480JT.CASH.IP,Nippon Yakin Kogyo Company Limited,N/A,EDITS_ONLY,-,SHARES,YA
9101JT,AJ.D.9101JT.CASH.IP,Nippon Yusen KK,N/A,EDITS_ONLY,-,SHARES,KK
8086JT,AJ.D.8086JT.CASH.IP,Nipro Corp,N/A,EDITS_ONLY,-,SHARES,NI
NI,SE.D.NI.CASH.IP,NiSource Inc (24 Hours),N/A,TRADEABLE,-,SHARES,NI
7201JT,AJ.D.7201JT.CASH.IP,Nissan Motor Co Ltd,N/A,EDITS_ONLY,-,SHARES,NI
9066JT,AJ.D.9066JT.CASH.IP,Nissin Corporation,N/A,CLOSED,-,SHARES,NI
6569JT,AJ.D.6569JT.CASH.IP,Nisso Corporation,N/A,CLOSED,-,SHARES,NI
NITROSS,EH.D.NITROSS.CASH.IP,Nitro Games Oyj,N/A,TRADEABLE,-,SHARES,NI
5186JT,AJ.D.5186JT.CASH.IP,Nitta Corporation,N/A,EDITS_ONLY,-,SHARES,NI
6988JT,AJ.D.6988JT.CASH.IP,Nitto Denko Corp,N/A,EDITS_ONLY,-,SHARES,NI
6145JT,AJ.D.6145JT.CASH.IP,Nittoku Co Ltd,N/A,EDITS_ONLY,-,SHARES,NI
NIXUFH,EB.D.NIXUFH.CASH.IP,Nixu Oyj,N/A,CLOSED,-,SHARES,NI
RCRTUS,UC.D.RCRTUS.CASH.IP,Nixxy Inc,N/A,TRADEABLE,-,SHARES,NI
9421JT,AJ.D.9421JT.CASH.IP,NJ Holdings Inc,N/A,EDITS_ONLY,-,SHARES,NJ
NKTXUS,UC.D.NKTXUS.CASH.IP,Nkarta Inc,N/A,TRADEABLE,-,SHARES,NK
8630JT,AJ.D.8630JT.CASH.IP,NKSJ Holdings Inc,N/A,EDITS_ONLY,-,SHARES,NK
NKTDC,EP.D.NKTDC.CASH.IP,NKT Holding AS,N/A,TRADEABLE,-,SHARES,NK
NLUS,SE.D.NLUS.CASH.IP,NL Industries Inc,N/A,TRADEABLE,-,SHARES,NL
LASRUS,UB.D.LASRUS.CASH.IP,nLIGHT Inc,N/A,TRADEABLE,-,SHARES,NL
NMIHUS,UC.D.NMIHUS.CASH.IP,NMI Holdings Inc,N/A,TRADEABLE,-,SHARES,NM
NN,EG.D.NN.CASH.IP,NN Group NV,N/A,TRADEABLE,-,SHARES,GR
NNBRUS,UC.D.NNBRUS.CASH.IP,NN Inc,N/A,TRADEABLE,-,SHARES,NN
NNITDC,EP.D.NNITDC.CASH.IP,NNIT A/S,N/A,TRADEABLE,-,SHARES,NN
NNN,SE.D.NNN.CASH.IP,NNN REIT Inc,N/A,TRADEABLE,-,SHARES,NN
NEUS,SE.D.NEUS.CASH.IP,Noble Corporation,N/A,TRADEABLE,-,SHARES,NE
NOA3GY,ED.D.NOA3GY.CASH.IP,Nokia OYJ (DE),N/A,TRADEABLE,-,SHARES,OY
NOKI,EH.D.NOKI.CASH.IP,Nokia OYJ (SE),N/A,TRADEABLE,-,SHARES,OY
NOK,SE.D.NOK.CASH.IP,Nokia OYJ - ADR,N/A,TRADEABLE,-,SHARES,ADR
NORAMNO,EL.D.NORAMNO.CASH.IP,Noram Drilling AS,N/A,TRADEABLE,-,SHARES,DR
NDA1V,EB.D.NDA1V.CASH.IP,Nordea Bank AB (Fin),N/A,TRADEABLE,-,SHARES,Bank
NDISTAADC,EP.D.NDISTAADC.CASH.IP,Nordea Invest Stabile Aktier Akkumulerende,N/A,OFFLINE,-,SHARES,AK
NDXBGY,ED.D.NDXBGY.CASH.IP,Nordex SE - Rights,N/A,OFFLINE,-,SHARES,RI
COLLSS,EH.D.COLLSS.CASH.IP,Norion Bank AB,N/A,TRADEABLE,-,SHARES,Bank
NHYNO,EL.D.NHYNO.CASH.IP,Norsk Hydro ASA,N/A,TRADEABLE,-,SHARES,HY
NSKOGNO,EL.D.NSKOGNO.CASH.IP,Norske Skog ASA,N/A,TRADEABLE,-,SHARES,SK
NSGNO,EL.D.NSGNO.CASH.IP,Norske Skogindustrier ASA,N/A,CLOSED,-,SHARES,SK
NTVLN,KC.D.NTVLN.CASH.IP,Northern 2 VCT PLC,N/A,TRADEABLE,-,SHARES,VC
NTNLN,KC.D.NTNLN.CASH.IP,Northern 3 VCT PLC,N/A,TRADEABLE,-,SHARES,VC
NAKUS,SI.D.NAKUS.CASH.IP,Northern Dynasty Minerals Ltd,N/A,TRADEABLE,-,SHARES,DY
NTEAI,KC.D.NTEAI.CASH.IP,Northern Electric PLC 8.061 Pfd,N/A,TRADEABLE,-,SHARES,PF
NGABUUS,SE.D.NGABUUS.CASH.IP,Northern Genesis Acquisition Corp II (Unit),N/A,CLOSED,-,SHARES,II
NOLNO,EL.D.NOLNO.CASH.IP,Northern Ocean Limited,N/A,TRADEABLE,-,SHARES,OC
NSTBUS,SE.D.NSTBUS.CASH.IP,Northern Star Investment Corp. II,N/A,CLOSED,-,SHARES,II
RCHRCN,KN.D.RCHRCN.CASH.IP,NorthX Nickel Corp,N/A,OFFLINE,-,SHARES,NI
NRSNO,EL.D.NRSNO.CASH.IP,Norway Royal Salmon AS,N/A,OFFLINE,-,SHARES,RO
NWEAU,AB.D.NWEAU.CASH.IP,Norwest Energy NL,N/A,CLOSED,-,SHARES,NL
ZONPL,PO.D.ZONPL.CASH.IP,NOS SGPS,N/A,TRADEABLE,-,SHARES,SG
NOTESS,EH.D.NOTESS.CASH.IP,NOTE AB (publ),N/A,TRADEABLE,-,SHARES,AB
ELXAU,AB.D.ELXAU.CASH.IP,Nova Eye Medical Limited,N/A,EDITS_ONLY,-,SHARES,EY
NLBLI,PK.D.NLBLI.CASH.IP,Nova Ljubljanska Banka dd,N/A,TRADEABLE,-,SHARES,DD
NBAPL,PO.D.NBAPL.CASH.IP,Novabase SGPS SA,N/A,TRADEABLE,-,SHARES,SG
ALNOVFP,EC.D.ALNOVFP.CASH.IP,Novacyt SA - FR,N/A,TRADEABLE,-,SHARES,FR
NCYTLN,KC.D.NCYTLN.CASH.IP,Novacyt SA - UK,N/A,TRADEABLE,-,SHARES,UK
NGCN,KN.D.NGCN.CASH.IP,NovaGold Resources Inc (Can),N/A,TRADEABLE,-,SHARES,NG
NGUS,SI.D.NGUS.CASH.IP,Novagold Resources Inc (US),N/A,TRADEABLE,-,SHARES,NG
KANSS,EH.D.KANSS.CASH.IP,Novakand Pharma AB,N/A,OFFLINE,-,SHARES,Pharma
TNVTK,PK.D.TNVTK.CASH.IP,NovaTek OAO - GDR,N/A,CLOSED,-,SHARES,GD
NLMK,PK.D.NLMK.CASH.IP,Novolipetsk Steel OJSC - GDR,N/A,CLOSED,-,SHARES,GD
NCSPLI,PK.D.NCSPLI.CASH.IP,Novorossiysk Commercial Sea Port PJSC,N/A,SUSPENDED,-,SHARES,PJ
NXUUUS,SE.D.NXUUUS.CASH.IP,Novus Capital Corporation II (Unit),N/A,CLOSED,-,SHARES,II
NP3SS,EH.D.NP3SS.CASH.IP,NP3 Fastigheter AB (publ),N/A,TRADEABLE,-,SHARES,NP
NP3PREFSS,EH.D.NP3PREFSS.CASH.IP,NP3 Fastigheter AB (publ),N/A,OFFLINE,-,SHARES,NP
6255JT,AJ.D.6255JT.CASH.IP,NPC Inc/Japan,N/A,EDITS_ONLY,-,SHARES,JA
NRUS,SE.D.NRUS.CASH.IP,NPK International Inc,N/A,TRADEABLE,-,SHARES,NP
6209JT,AJ.D.6209JT.CASH.IP,NPR-RIKEN CORP,N/A,EDITS_ONLY,-,SHARES,NP
NRCNO,EL.D.NRCNO.CASH.IP,NRC Group ASA,N/A,TRADEABLE,-,SHARES,NR
NRG,SE.D.NRG.CASH.IP,NRG Energy Inc (24 Hours),N/A,TRADEABLE,-,SHARES,NR
NRGFP,EC.D.NRGFP.CASH.IP,NRJ Group,N/A,TRADEABLE,-,SHARES,GR
NWHAU,AB.D.NWHAU.CASH.IP,NRW Holdings Ltd,N/A,EDITS_ONLY,-,SHARES,NR
BRPAUS,UA.D.BRPAUS.CASH.IP,NRX Pharmaceuticals Inc,N/A,TRADEABLE,-,SHARES,NR
2327JT,AJ.D.2327JT.CASH.IP,NS Solutions Corporation,N/A,EDITS_ONLY,-,SHARES,NS
6157JT,AJ.D.6157JT.CASH.IP,NS Tool Company Limited,N/A,EDITS_ONLY,-,SHARES,NS
9110JT,AJ.D.9110JT.CASH.IP,NS United Kaiun Kaisha Limited,N/A,EDITS_ONLY,-,SHARES,NS
9759JT,AJ.D.9759JT.CASH.IP,NSD Company Limited,N/A,EDITS_ONLY,-,SHARES,NS
6471JT,AJ.D.6471JT.CASH.IP,NSK Ltd,N/A,EDITS_ONLY,-,SHARES,LT
9739JT,AJ.D.9739JT.CASH.IP,NSW Inc,N/A,EDITS_ONLY,-,SHARES,NS
NSXAU,AB.D.NSXAU.CASH.IP,NSX Limited,N/A,CLOSED,-,SHARES,NS
RCPAU,AB.D.RCPAU.CASH.IP,NT Minerals Limited,N/A,EDITS_ONLY,-,SHARES,NT
NTDAU,AB.D.NTDAU.CASH.IP,NTAW Holdings Limited,N/A,EDITS_ONLY,-,SHARES,NT
NEURDC,EP.D.NEURDC.CASH.IP,NTG Nordic Transport Group AS,N/A,TRADEABLE,-,SHARES,NT
6472JT,AJ.D.6472JT.CASH.IP,NTN Corp,N/A,EDITS_ONLY,-,SHARES,NT
9613JT,AJ.D.9613JT.CASH.IP,NTT Data Group Corporation,N/A,CLOSED,-,SHARES,NT
NTT,SE.D.NTT.CASH.IP,NTT Inc,N/A,OFFLINE,-,SHARES,NT
9432JT,AJ.D.9432JT.CASH.IP,Ntt Inc,N/A,EDITS_ONLY,-,SHARES,NT
NUUS,SE.D.NUUS.CASH.IP,Nu Holdings Limited (24 Hours),N/A,TRADEABLE,-,SHARES,NU
DPHCUS,UB.D.DPHCUS.CASH.IP,Nu Ride Inc,N/A,OFFLINE,-,SHARES,NU
NUSUS,SE.D.NUSUS.CASH.IP,Nu Skin Enterprises Inc,N/A,TRADEABLE,-,SHARES,NU
NUAN,UC.D.NUAN.CASH.IP,Nuance Communications Inc,N/A,CLOSED,-,SHARES,NU
TWNDUS,SG.D.TWNDUS.CASH.IP,Nuburu Inc,N/A,TRADEABLE,-,SHARES,NU
NCNAUS,UC.D.NCNAUS.CASH.IP,NuCana PLC,N/A,TRADEABLE,-,SHARES,NU
NUCAU,AB.D.NUCAU.CASH.IP,Nuchev Limited,N/A,EDITS_ONLY,-,SHARES,NU
NUE,SE.D.NUE.CASH.IP,Nucor Corp (24 Hours),N/A,TRADEABLE,-,SHARES,NU
NGYAU,AB.D.NGYAU.CASH.IP,NuEnergy Gas Limited,N/A,EDITS_ONLY,-,SHARES,NU
DGISM,EI.D.DGISM.CASH.IP,Nueva Expresion Textil SA,N/A,TRADEABLE,-,SHARES,NU
NUF,AA.D.NUF.CASH.IP,Nufarm Ltd,N/A,EDITS_ONLY,-,SHARES,NU
LVRTLN,KC.D.LVRTLN.CASH.IP,Nuformix PLC,N/A,TRADEABLE,-,SHARES,NU
NUHAU,AB.D.NUHAU.CASH.IP,Nuheara Limited,N/A,CLOSED,-,SHARES,NU
NXLAU,AB.D.NXLAU.CASH.IP,Nuix Limited,N/A,EDITS_ONLY,-,SHARES,NU
NUM,KA.D.NUM.CASH.IP,Numis Corp PLC,N/A,OFFLINE,-,SHARES,NU
NRIXUS,UC.D.NRIXUS.CASH.IP,Nurix Therapeutics Inc,N/A,TRADEABLE,-,SHARES,NU
NLG1VFH,EB.D.NLG1VFH.CASH.IP,Nurminen Logistics Oyj,N/A,TRADEABLE,-,SHARES,NU
NUSAU,AB.D.NUSAU.CASH.IP,Nusantara Resources Limited,N/A,CLOSED,-,SHARES,NU
NUTRUS,UC.D.NUTRUS.CASH.IP,Nusatrip Inc,N/A,SUSPENDED,-,SHARES,NU
SVUS,UD.D.SVUS.CASH.IP,NuScale Power Corporation (24 Hours),N/A,TRADEABLE,-,SHARES,NU
NSUS,SE.D.NSUS.CASH.IP,NuStar Energy LP,N/A,CLOSED,-,SHARES,LP
NTNXUS,UC.D.NTNXUS.CASH.IP,Nutanix Inc,N/A,TRADEABLE,-,SHARES,NU
NUTXUS,UC.D.NUTXUS.CASH.IP,Nutex Health Inc,N/A,TRADEABLE,-,SHARES,NU
NTRBUS,UC.D.NTRBUS.CASH.IP,Nutriband Inc,N/A,TRADEABLE,-,SHARES,NU
NTRUS,SE.D.NTRUS.CASH.IP,Nutrien Limited,N/A,TRADEABLE,-,SHARES,NU
NTRCN,KN.D.NTRCN.CASH.IP,Nutrien Limited,N/A,TRADEABLE,-,SHARES,NU
TCPSJ,AR.D.TCPSJ.CASH.IP,Nutun Investments Limited,N/A,TRADEABLE,-,SHARES,NU
NUVLUS,UC.D.NUVLUS.CASH.IP,Nuvalent Inc,N/A,TRADEABLE,-,SHARES,NU
NUVAUS,UC.D.NUVAUS.CASH.IP,NuVasive Inc,N/A,CLOSED,-,SHARES,NU
PANAUS,SE.D.PANAUS.CASH.IP,Nuvation Bio Inc,N/A,TRADEABLE,-,SHARES,NU
NVCTUS,UC.D.NVCTUS.CASH.IP,Nuvectis Pharma Inc,N/A,TRADEABLE,-,SHARES,NU
JCEUS,SD.D.JCEUS.CASH.IP,Nuveen Core Equity Alpha Fund,N/A,TRADEABLE,-,SHARES,NU
QQQXUS,UC.D.QQQXUS.CASH.IP,Nuveen Nasdaq 100 Dynamic Overwrite Fund,N/A,TRADEABLE,-,SHARES,DY
NSLUS,SE.D.NSLUS.CASH.IP,Nuveen Senior Income Fund,N/A,CLOSED,-,SHARES,NU
NVEIUS,UC.D.NVEIUS.CASH.IP,Nuvei Corp - US,N/A,CLOSED,-,SHARES,NU
NVEICN,KN.D.NVEICN.CASH.IP,Nuvei Corporation,N/A,OFFLINE,-,SHARES,NU
NVACN,KN.D.NVACN.CASH.IP,NuVista Energy Limited,N/A,OFFLINE,-,SHARES,NU
NBACUS,UC.D.NBACUS.CASH.IP,Nuvve Holding Corp,N/A,TRADEABLE,-,SHARES,NU
CHFSUS,UA.D.CHFSUS.CASH.IP,Nuwellis Inc,N/A,TRADEABLE,-,SHARES,NU
NVRUS,SE.D.NVRUS.CASH.IP,NVR Inc (24 Hours),N/A,TRADEABLE,-,SHARES,NV
NWF,KC.D.NWF.CASH.IP,NWF Group PLC,N/A,TRADEABLE,-,SHARES,NW
NWPXUS,UC.D.NWPXUS.CASH.IP,NWPX Infrastructure Inc,N/A,TRADEABLE,-,SHARES,NW
NXFILNA,EG.D.NXFILNA.CASH.IP,NX Filtration NV,N/A,TRADEABLE,-,SHARES,NX
4565JT,AJ.D.4565JT.CASH.IP,Nxera Pharma Co Ltd,N/A,EDITS_ONLY,-,SHARES,NX
SRVUS,SG.D.SRVUS.CASH.IP,NXG Cushing Midstream Energy Fund,N/A,TRADEABLE,-,SHARES,NX
NXPI,UC.D.NXPI.CASH.IP,NXP Semiconductor NV (24 Hours),N/A,TRADEABLE,-,SHARES,NX
AMVUS,UA.D.AMVUS.CASH.IP,Nxu Inc,N/A,OFFLINE,-,SHARES,NX
NYABSESS,EH.D.NYABSESS.CASH.IP,Nyab AB,N/A,TRADEABLE,-,SHARES,AB
SKARTAFH,EB.D.SKARTAFH.CASH.IP,NYAB Plc,N/A,CLOSED,-,SHARES,NY
CXSPZ,KC.D.CXSPZ.CASH.IP,NYCE International PLC,N/A,TRADEABLE,-,SHARES,NY
NYKDNO,EL.D.NYKDNO.CASH.IP,Nykode Therapeutics ASA,N/A,TRADEABLE,-,SHARES,NY
PFNYIDFDC,EP.D.PFNYIDFDC.CASH.IP,Nykredit Invest - Danske Fokusaktier,N/A,OFFLINE,-,SHARES,NY
NYIDADC,EP.D.NYIDADC.CASH.IP,Nykredit Invest Danske Aktier,N/A,TRADEABLE,-,SHARES,NY
NYDAAKTDC,EP.D.NYDAAKTDC.CASH.IP,Nykredit Invest Danske aktier Akk.,N/A,TRADEABLE,-,SHARES,AK
NYKGSRIDC,EP.D.NYKGSRIDC.CASH.IP,Nykredit Invest Globale Aktier SRI,N/A,OFFLINE,-,SHARES,NY
NYIGASDC,EP.D.NYIGASDC.CASH.IP,Nykredit Invest Globale Aktier SRI Akk.,N/A,OFFLINE,-,SHARES,AK
M7UGY,ED.D.M7UGY.CASH.IP,Nynomic AG,N/A,TRADEABLE,-,SHARES,NY
NYRAU,AB.D.NYRAU.CASH.IP,Nyrada Inc,N/A,EDITS_ONLY,-,SHARES,NY
NYRBB,EA.D.NYRBB.CASH.IP,Nyrstar,N/A,TRADEABLE,-,SHARES,NY
NYXHBB,EA.D.NYXHBB.CASH.IP,Nyxoah SA,N/A,TRADEABLE,-,SHARES,NY
NYXHUS,UC.D.NYXHUS.CASH.IP,Nyxoah SA - US,N/A,TRADEABLE,-,SHARES,NY
1595JT,AJ.D.1595JT.CASH.IP,NZAM ETF J-REIT Index,N/A,EDITS_ONLY,-,SHARES,NZ
NZMAU,AB.D.NZMAU.CASH.IP,NZME Limited,N/A,EDITS_ONLY,-,SHARES,NZ
OI,SE.D.OI.CASH.IP,O-I Glass Inc,N/A,TRADEABLE,-,SHARES,GL
OSHUS,SE.D.OSHUS.CASH.IP,Oak Street Health Inc,N/A,CLOSED,-,SHARES,OA
OKJAU,AB.D.OKJAU.CASH.IP,Oakajee Corporation Limited,N/A,EDITS_ONLY,-,SHARES,OA
OCLLN,KC.D.OCLLN.CASH.IP,Oakley Capital Investments Ltd,N/A,TRADEABLE,-,SHARES,OA
OAKMUS,SI.D.OAKMUS.CASH.IP,Oakmark US Large Cap ETF,N/A,TRADEABLE,-,SHARES,OA
XPEAU,AB.D.XPEAU.CASH.IP,Oakridge International Limited,N/A,EDITS_ONLY,-,SHARES,OA
FSCUS,SC.D.FSCUS.CASH.IP,Oaktree Specialty Lending Co,N/A,TRADEABLE,-,SHARES,OA
OAROAU,AB.D.OAROAU.CASH.IP,Oar Resources Ltd Options @ AUD 0.04 EXP 31/12/2021,N/A,CLOSED,-,SHARES,OA
OMPUS,SE.D.OMPUS.CASH.IP,Oasis Midstream Partners LP,N/A,CLOSED,-,SHARES,LP
OASUS,UC.D.OASUS.CASH.IP,Oasis Petroleum Inc - New,N/A,TRADEABLE,-,SHARES,OA
OASMUS,UC.D.OASMUS.CASH.IP,Oasmia Pharmaceutical AB (publ) - US,N/A,OFFLINE,-,SHARES,OA
OTLYUS,UC.D.OTLYUS.CASH.IP,Oatly Group AB,N/A,TRADEABLE,-,SHARES,OA
6877JT,AJ.D.6877JT.CASH.IP,Obara Group Inc,N/A,EDITS_ONLY,-,SHARES,OB
1802JT,AJ.D.1802JT.CASH.IP,Obayashi Corp,N/A,EDITS_ONLY,-,SHARES,OB
OBSAV,EK.D.OBSAV.CASH.IP,Oberbank AG,N/A,OFFLINE,-,SHARES,OB
BASKLN,KC.D.BASKLN.CASH.IP,Oberon Investments Group Plc,N/A,TRADEABLE,-,SHARES,OB
4733JT,AJ.D.4733JT.CASH.IP,OBIC Business Consultants Company Limited,N/A,EDITS_ONLY,-,SHARES,OB
4684JT,AJ.D.4684JT.CASH.IP,OBIC Company Limited,N/A,EDITS_ONLY,-,SHARES,OB
OCLAU,AB.D.OCLAU.CASH.IP,Objective Corporation Limited,N/A,EDITS_ONLY,-,SHARES,OB
OWLSUS,UC.D.OWLSUS.CASH.IP,OBOOK Holdings Inc,N/A,TRADEABLE,-,SHARES,OB
OHLSM,EI.D.OHLSM.CASH.IP,Obrascon Huarte Lain SA,N/A,TRADEABLE,-,SHARES,OB
OBSVUS,UC.D.OBSVUS.CASH.IP,ObsEva SA,N/A,CLOSED,-,SHARES,OB
PWEUS,SE.D.PWEUS.CASH.IP,Obsidian Energy Limited,N/A,TRADEABLE,-,SHARES,OB
PWTUCT,KN.D.PWTUCT.CASH.IP,Obsidian Energy Limited (CA),N/A,TRADEABLE,-,SHARES,OB
UNAX,EJ.D.UNAX.CASH.IP,OC Oerlikon Corp AG,N/A,TRADEABLE,-,SHARES,OC
OCAXUUS,UC.D.OCAXUUS.CASH.IP,OCA Acquisition Corporation,N/A,CLOSED,-,SHARES,OC
OCDO,KA.D.OCDO.CASH.IP,Ocado Group PLC,N/A,TRADEABLE,-,SHARES,OC
OXY,SE.D.OXY.CASH.IP,Occidental Petroleum Corp (24 Hours),N/A,TRADEABLE,-,SHARES,OC
OBCIUS,UC.D.OBCIUS.CASH.IP,Ocean Bio-Chem Inc,N/A,CLOSED,-,SHARES,OC
OCEAUS,UC.D.OCEAUS.CASH.IP,Ocean Biomedical Inc,N/A,OFFLINE,-,SHARES,OC
OHTLN,KC.D.OHTLN.CASH.IP,Ocean Harvest Technology Group PLC,N/A,OFFLINE,-,SHARES,OC
OLOTLN,KA.D.OLOTLN.CASH.IP,Ocean Outdoor Limited,N/A,OFFLINE,-,SHARES,OC
OPTTUS,UC.D.OPTTUS.CASH.IP,Ocean Power Technologies Inc,N/A,TRADEABLE,-,SHARES,OC
OCN,KC.D.OCN.CASH.IP,Ocean Wilsons Holdings Ltd,N/A,OFFLINE,-,SHARES,OC
OCYNO,EL.D.OCYNO.CASH.IP,Ocean Yield ASA,N/A,OFFLINE,-,SHARES,OC
OCESJ,AR.D.OCESJ.CASH.IP,Oceana Group Ltd,N/A,TRADEABLE,-,SHARES,OC
OCNAU,AB.D.OCNAU.CASH.IP,Oceana Metals Limited,N/A,EDITS_ONLY,-,SHARES,OC
OGC,AA.D.OGC.CASH.IP,OceanaGold Corp,N/A,CLOSED,-,SHARES,OC
OGCCN,KN.D.OGCCN.CASH.IP,OceanaGold Corporation,N/A,TRADEABLE,-,SHARES,OC
OII,SE.D.OII.CASH.IP,Oceaneering International Inc,N/A,TRADEABLE,-,SHARES,OC
OCFCUS,UC.D.OCFCUS.CASH.IP,OceanFirst Financial Corporation,N/A,TRADEABLE,-,SHARES,OC
OCAAU,AB.D.OCAAU.CASH.IP,Oceania Healthcare Limited,N/A,EDITS_ONLY,-,SHARES,OC
OPUS,UC.D.OPUS.CASH.IP,OceanPal Inc,N/A,TRADEABLE,-,SHARES,OC
OCNUSS,AG.D.OCNUSS.CASH.IP,Oceanus Group Ltd,N/A,EDITS_ONLY,-,SHARES,OC
OCI,EG.D.OCI.CASH.IP,OCI NV,N/A,TRADEABLE,-,SHARES,NV
OCTLN,KC.D.OCTLN.CASH.IP,Octagonal PLC,N/A,CLOSED,-,SHARES,OC
OXXAU,AB.D.OXXAU.CASH.IP,Octanex N.L.,N/A,CLOSED,-,SHARES,OC
OCTAU,AB.D.OCTAU.CASH.IP,Octava Minerals Limited,N/A,EDITS_ONLY,-,SHARES,OC
OCTVSDBSS,EH.D.OCTVSDBSS.CASH.IP,Octave Intelligence PLC,N/A,TRADEABLE,-,SHARES,OC
OCTVUS,UC.D.OCTVUS.CASH.IP,Octave Intelligence PLC (US),N/A,TRADEABLE,-,SHARES,OC
AMBCUS,UA.D.AMBCUS.CASH.IP,Octave Specialty Group Inc,N/A,TRADEABLE,-,SHARES,OC
OCTSJ,AR.D.OCTSJ.CASH.IP,Octodec Investments Limited,N/A,TRADEABLE,-,SHARES,OC
OSECLN,KC.D.OSECLN.CASH.IP,Octopus AIM VCT 2 PLC,N/A,TRADEABLE,-,SHARES,OC
OOALN,KC.D.OOALN.CASH.IP,Octopus AIM VCT PLC,N/A,TRADEABLE,-,SHARES,OC
OAP3LN,KC.D.OAP3LN.CASH.IP,Octopus Apollo VCT PLC,N/A,TRADEABLE,-,SHARES,OC
OFGLN,KA.D.OFGLN.CASH.IP,Octopus Future Generations Vct PLC,N/A,TRADEABLE,-,SHARES,OC
ORITLN,KA.D.ORITLN.CASH.IP,Octopus Renewables Infrastructure Trust PLC,N/A,TRADEABLE,-,SHARES,OC
OTV2LN,KC.D.OTV2LN.CASH.IP,Octopus Titan VCT PLC,N/A,TRADEABLE,-,SHARES,OC
OCV3LN,KC.D.OCV3LN.CASH.IP,Octopus VCT 3 PLC,N/A,OFFLINE,-,SHARES,OC
HSGXUS,UB.D.HSGXUS.CASH.IP,Ocugen Inc (24 Hours),N/A,TRADEABLE,-,SHARES,OC
OCULUS,UC.D.OCULUS.CASH.IP,Ocular Therapeutix Inc,N/A,TRADEABLE,-,SHARES,OC
OD6AU,AB.D.OD6AU.CASH.IP,OD6 Metals Limited,N/A,EDITS_ONLY,-,SHARES,OD
9007JT,AJ.D.9007JT.CASH.IP,Odakyu Electric Railway Co Ltd,N/A,EDITS_ONLY,-,SHARES,OD
ODDSS,EH.D.ODDSS.CASH.IP,Odd Molly International AB (publ),N/A,OFFLINE,-,SHARES,OD
ODDUS,UC.D.ODDUS.CASH.IP,Oddity Tech Ltd,N/A,TRADEABLE,-,SHARES,OD
CR8AU,AB.D.CR8AU.CASH.IP,Odessa Minerals Limited,N/A,EDITS_ONLY,-,SHARES,OD
ODLNO,EL.D.ODLNO.CASH.IP,Odfjell Drilling Limited,N/A,TRADEABLE,-,SHARES,OD
OTLNO,EL.D.OTLNO.CASH.IP,Odfjell Technology Ltd,N/A,TRADEABLE,-,SHARES,OD
ODNAU,AB.D.ODNAU.CASH.IP,Odin Energy Ltd,N/A,CLOSED,-,SHARES,OD
ODTUS,UC.D.ODTUS.CASH.IP,Odonate Inc,N/A,OFFLINE,-,SHARES,OD
OITLN,KA.D.OITLN.CASH.IP,Odyssean Investment Trust PLC,N/A,TRADEABLE,-,SHARES,OD
ODYSYNA,EG.D.ODYSYNA.CASH.IP,Odyssey Acquisition SA,N/A,OFFLINE,-,SHARES,OD
ODYAU,AB.D.ODYAU.CASH.IP,Odyssey Gold Limited,N/A,EDITS_ONLY,-,SHARES,OD
OMEX,UC.D.OMEX.CASH.IP,Odyssey Marine Exploration Inc,N/A,TRADEABLE,-,SHARES,OD
OEMBSS,EH.D.OEMBSS.CASH.IP,OEM International AB (publ),N/A,TRADEABLE,-,SHARES,OE
SBTFP,EC.D.SBTFP.CASH.IP,Oeneo SA,N/A,TRADEABLE,-,SHARES,OE
2533JT,AJ.D.2533JT.CASH.IP,Oenon Holdings Inc,N/A,EDITS_ONLY,-,SHARES,OE
POSTAV,EK.D.POSTAV.CASH.IP,Oesterreichische Post AG,N/A,TRADEABLE,-,SHARES,OE
OGE,SE.D.OGE.CASH.IP,OGE Energy Corp,N/A,TRADEABLE,-,SHARES,OG
OGUNBSS,EH.D.OGUNBSS.CASH.IP,Ogunsen AB (publ),N/A,TRADEABLE,-,SHARES,OG
OHBGY,ED.D.OHBGY.CASH.IP,OHB AG,N/A,TRADEABLE,-,SHARES,AG
OHB0GY,ED.D.OHB0GY.CASH.IP,OHB SE,N/A,CLOSED,-,SHARES,OH
1793JT,AJ.D.1793JT.CASH.IP,Ohmoto Gumi Co Ltd,N/A,EDITS_ONLY,-,SHARES,GU
OMHUS,UC.D.OMHUS.CASH.IP,Ohmyhome LTD,N/A,TRADEABLE,-,SHARES,OH
9936JT,AJ.D.9936JT.CASH.IP,Ohsho Food Service Corporation,N/A,EDITS_ONLY,-,SHARES,OH
BTM,SA.D.BTM.CASH.IP,Oi SA - ADR,N/A,OFFLINE,-,SHARES,AD
BTMC,SA.D.BTMC.CASH.IP,Oi SA - C - ADR,N/A,OFFLINE,-,SHARES,AD
OSH,AA.D.OSH.CASH.IP,Oil Search Ltd,N/A,CLOSED,-,SHARES,OI
ODCUS,SE.D.ODCUS.CASH.IP,Oil-Dri Corp. of America,N/A,TRADEABLE,-,SHARES,DR
3182JT,AJ.D.3182JT.CASH.IP,Oisix Ra Daichi Inc,N/A,EDITS_ONLY,-,SHARES,RA
3861JT,AJ.D.3861JT.CASH.IP,Oji Holdings Corp,N/A,EDITS_ONLY,-,SHARES,OJ
