ticker,epic,instrument_name,currency,market_status,expiry,instrument_type,search_term
TYRAUS,UD.D.TYRAUS.CASH.IP,Tyra Biosciences Inc,N/A,TRADEABLE,-,SHARES,TY
TYXAU,AB.D.TYXAU.CASH.IP,Tyranna Resources Limited,N/A,EDITS_ONLY,-,SHARES,TY
TYRAU,AB.D.TYRAU.CASH.IP,Tyro Payments Limited,N/A,EDITS_ONLY,-,SHARES,TY
1345JT,AJ.D.1345JT.CASH.IP,Listed Index Fund J-REIT (Tokyo Stock Exchange REIT Index) Bi-Monthly Dividend Payment Type,N/A,EDITS_ONLY,-,SHARES,TY
TZLAU,AB.D.TZLAU.CASH.IP,TZ Limited,N/A,EDITS_ONLY,-,SHARES,TZ
UAUS,SH.D.UAUS.CASH.IP,Under Armour Inc,N/A,TRADEABLE,-,SHARES,UA
5741JT,AJ.D.5741JT.CASH.IP,UACJ Corporation,N/A,EDITS_ONLY,-,SHARES,UA
UAEUS,UD.D.UAEUS.CASH.IP,iShares MSCI UAE Capped ETF,N/A,TRADEABLE,-,SHARES,UA
UBM,KA.D.UBM.CASH.IP,UBM PLC,N/A,OFFLINE,-,SHARES,UB
UBS1US,SH.D.UBS1US.CASH.IP,UBS Group AG,N/A,OFFLINE,-,SHARES,UB
UBSUS,SH.D.UBSUS.CASH.IP,UBS Group AG (US),N/A,TRADEABLE,-,SHARES,UB
UBSAV,EK.D.UBSAV.CASH.IP,UBM Development AG,N/A,TRADEABLE,-,SHARES,UB
4208JT,AJ.D.4208JT.CASH.IP,Ube Industries Ltd,N/A,EDITS_ONLY,-,SHARES,UB
3937JT,AJ.D.3937JT.CASH.IP,Ubicom Holdings Inc,N/A,EDITS_ONLY,-,SHARES,UB
SUBRLN,KA.D.SUBRLN.CASH.IP,Leverage Shares -1x Uber ETP,N/A,TRADEABLE,-,SHARES,UB
2UBRLN,KA.D.2UBRLN.CASH.IP,Leverage Shares 2x Uber ETP,N/A,OFFLINE,-,SHARES,UB
UBR3LN,KA.D.UBR3LN.CASH.IP,Leverage Shares 3x UBER ETP,N/A,TRADEABLE,-,SHARES,UB
UBI,EC.D.UBI.CASH.IP,UBISOFT Entertainment,N/A,TRADEABLE,-,SHARES,UB
WRDALN,KA.D.WRDALN.CASH.IP,UBS Core MSCI World UCITS ETF (Acc),N/A,TRADEABLE,-,SHARES,UB
WRDDLN,KA.D.WRDDLN.CASH.IP,UBS Core MSCI World UCITS ETF (Dist),N/A,TRADEABLE,-,SHARES,UB
UETWGY,ED.D.UETWGY.CASH.IP,UBS Core MSCI World UCITS ETF (Eur),N/A,TRADEABLE,-,SHARES,UB
S5UALN,KA.D.S5UALN.CASH.IP,UBS Core S&P 500 UCITS ETF,N/A,TRADEABLE,-,SHARES,UB
QQQALN,KA.D.QQQALN.CASH.IP,UBS Nasdaq-100 UCITS ETF,N/A,TRADEABLE,-,SHARES,UB
QQQELN,KA.D.QQQELN.CASH.IP,UBS Nasdaq-100 UCITS ETF (Dist) - GBp,N/A,TRADEABLE,-,SHARES,UB
9880HK,AC.D.9880HK.CASH.IP,UBTech Robotics Corp Ltd,N/A,EDITS_ONLY,-,SHARES,UB
UBERUS,SH.D.UBERUS.CASH.IP,Uber Technologies Inc (24 Hours),N/A,TRADEABLE,-,SHARES,UB
UBNTUS,UD.D.UBNTUS.CASH.IP,Ubiquiti Networks Inc,N/A,TRADEABLE,-,SHARES,UB
3858JT,AJ.D.3858JT.CASH.IP,Ubiquitous AI Corporation,N/A,EDITS_ONLY,-,SHARES,UB
2429HK,AC.D.2429HK.CASH.IP,Beijing UBOX Online Technology Corp,N/A,EDITS_ONLY,-,SHARES,UB
3LUBLN,KA.D.3LUBLN.CASH.IP,GraniteShares 3x Long Uber Daily ETP,N/A,TRADEABLE,-,SHARES,UB
3SUBLN,KA.D.3SUBLN.CASH.IP,GraniteShares 3x Short Uber Daily ETP,N/A,CLOSED,-,SHARES,UB
3UBELN,KA.D.3UBELN.CASH.IP,Leverage Shares 3x UBER ETP - EUR,N/A,TRADEABLE,-,SHARES,UB
3UBRLN,KA.D.3UBRLN.CASH.IP,Leverage Shares 3x UBER ETP - GBp,N/A,TRADEABLE,-,SHARES,UB
FBGXUS,SI.D.FBGXUS.CASH.IP,UBS AG FI Enhanced Large Cap Growth ETN,N/A,CLOSED,-,SHARES,UB
SIMASW,EJ.D.SIMASW.CASH.IP,UBS CH Property Fund - Swiss Mixed Sima,N/A,TRADEABLE,-,SHARES,UB
UC94LN,KA.D.UC94LN.CASH.IP,UBS ETF MSCI Switzerland 20/35 UCITS ETF,N/A,TRADEABLE,-,SHARES,UB
UB0ALN,KA.D.UB0ALN.CASH.IP,UBS Irl ETF plc - MSCI USA UCITS ETF,N/A,TRADEABLE,-,SHARES,UB
5ESGLN,KA.D.5ESGLN.CASH.IP,UBS Irl ETF plc - S&P 500 ESG UCITS ETF,N/A,TRADEABLE,-,SHARES,UB
UB23LN,KA.D.UB23LN.CASH.IP,UBS Lux Fund Solutions - MSCI Canada UCITS ETF,N/A,TRADEABLE,-,SHARES,UB
UB0ELN,KA.D.UB0ELN.CASH.IP,UBS Lux Fund Solutions - MSCI EMU UCITS ETF,N/A,TRADEABLE,-,SHARES,UB
UB0DLN,KA.D.UB0DLN.CASH.IP,UBS Lux Fund Solutions - MSCI Japan UCITS ETF,N/A,TRADEABLE,-,SHARES,UB
S5SDLN,KA.D.S5SDLN.CASH.IP,UBS S&P 500 Scored & Screened UCITS ETF,N/A,TRADEABLE,-,SHARES,UB
EGOVLN,KA.D.EGOVLN.CASH.IP,UBS ETF - JP Morgan Global Government ESG Liquid Bond UCITS ETF,N/A,TRADEABLE,-,SHARES,UB
EGOGLN,KA.D.EGOGLN.CASH.IP,UBS ETF - JP Morgan Global Government ESG Liquid Bond UCITS ETF (EGOG),N/A,TRADEABLE,-,SHARES,UB
SPXLLN,KA.D.SPXLLN.CASH.IP,SPDR S&P 500 UCITS ETF (GBP),N/A,TRADEABLE,-,SHARES,UC
SPYLLN,KA.D.SPYLLN.CASH.IP,SPDR S&P 500 UCITS ETF (USD),N/A,TRADEABLE,-,SHARES,UC
ATXEXGY,ED.D.ATXEXGY.CASH.IP,iShares ATX UCITS DE,N/A,TRADEABLE,-,SHARES,UC
ARKKLN,KA.D.ARKKLN.CASH.IP,ARK Innovation UCITS ETF,N/A,TRADEABLE,-,SHARES,UC
ARCKLN,KA.D.ARCKLN.CASH.IP,ARK Innovation UCITS ETF (GBP),N/A,TRADEABLE,-,SHARES,UC
MWOLGY,ED.D.MWOLGY.CASH.IP,Amundi Prime Global UCITS ETF (MWOL GY),N/A,TRADEABLE,-,SHARES,UC
500HFP,EC.D.500HFP.CASH.IP,Amundi S&P 500 Swap UCITS ETF,N/A,TRADEABLE,-,SHARES,UC
500ENA,EG.D.500ENA.CASH.IP,Amundi S&P 500 Swap UCITS ETF (Amsterdam),N/A,TRADEABLE,-,SHARES,UC
500FP,EC.D.500FP.CASH.IP,Amundi S&P 500 UCITS ETF C EUR,N/A,TRADEABLE,-,SHARES,UC
E901GY,ED.D.E901GY.CASH.IP,ComStage 1 Dax UCITS ETF,N/A,OFFLINE,-,SHARES,UC
UB01LN,KA.D.UB01LN.CASH.IP,Euro Stoxx 50 UCITS ETF,N/A,TRADEABLE,-,SHARES,UC
EUGDLN,KA.D.EUGDLN.CASH.IP,European Green Deal UCITS ETF,N/A,OFFLINE,-,SHARES,UC
PLXGY,ED.D.PLXGY.CASH.IP,Expat Poland WIG20 UCITS ETF,N/A,TRADEABLE,-,SHARES,UC
NATPLN,KA.D.NATPLN.CASH.IP,Future of Defence UCITS ETF GBp,N/A,TRADEABLE,-,SHARES,UC
NATOLN,KA.D.NATOLN.CASH.IP,Future of Defence UCITS ETF USD,N/A,TRADEABLE,-,SHARES,UC
BKCGLN,KA.D.BKCGLN.CASH.IP,Global X Blockchain UCITS ETF,N/A,TRADEABLE,-,SHARES,UC
URNGLN,KA.D.URNGLN.CASH.IP,Global X Uranium UCITS ETF,N/A,TRADEABLE,-,SHARES,UC
UDR,SH.D.UDR.CASH.IP,UDR Inc (24 Hours),N/A,TRADEABLE,-,SHARES,UD
UDMYUS,UD.D.UDMYUS.CASH.IP,Udemy Inc,N/A,CLOSED,-,SHARES,UD
UDG,KA.D.UDG.CASH.IP,UDG Healthcare PLC,N/A,OFFLINE,-,SHARES,UD
SEBEUGHID,EP.D.SEBEUGHID.CASH.IP,SEBinvest AKL Europa Hojt Udbytte I,N/A,OFFLINE,-,SHARES,UD
BAIHUDC,EP.D.BAIHUDC.CASH.IP,Investeringsforeningen Bankinvest - Hojt Udbytte Aktier Akk. A,N/A,TRADEABLE,-,SHARES,UD
BAUAKADDC,EP.D.BAUAKADDC.CASH.IP,Investeringsforeningen BankInvest-Globale Aktier Ansvarlig Udvikling KL,N/A,OFFLINE,-,SHARES,UD
BGBABUADC,EP.D.BGBABUADC.CASH.IP,Investeringsforeningen BankInvest-Globale Aktier Ansvarlig Udvikling KL,N/A,OFFLINE,-,SHARES,UD
UFPTUS,UD.D.UFPTUS.CASH.IP,UFP Technologies Inc,N/A,TRADEABLE,-,SHARES,UF
8306JT,AJ.D.8306JT.CASH.IP,Mitsubishi UFJ Financial Group Inc,N/A,EDITS_ONLY,-,SHARES,UF
MTUUS,SE.D.MTUUS.CASH.IP,Mitsubishi UFJ Financial Group Inc - ADR,N/A,TRADEABLE,-,SHARES,UF
8593JT,AJ.D.8593JT.CASH.IP,Mitsubishi UFJ Lease & Finance Co Ltd,N/A,EDITS_ONLY,-,SHARES,UF
UGI,SH.D.UGI.CASH.IP,UGI Corp,N/A,TRADEABLE,-,SHARES,UG
UGHCSP,AG.D.UGHCSP.CASH.IP,UG Healthcare Corp Ltd,N/A,EDITS_ONLY,-,SHARES,UG
USEGY,ED.D.USEGY.CASH.IP,Beate Uhse AG,N/A,CLOSED,-,SHARES,UH
2515JT,AJ.D.2515JT.CASH.IP,NEXT FUNDS International REIT S&P Developed RE exJP Uhedged Exchange Traded Fund,N/A,EDITS_ONLY,-,SHARES,UH
UIEDC,EP.D.UIEDC.CASH.IP,UIE PLC,N/A,TRADEABLE,-,SHARES,UI
PATHUS,SE.D.PATHUS.CASH.IP,UiPath Inc (24 Hours),N/A,TRADEABLE,-,SHARES,UI
UTLFLN,KC.D.UTLFLN.CASH.IP,UIL Finance Limited - UTLF,N/A,OFFLINE,-,SHARES,UI
UTLGLN,KC.D.UTLGLN.CASH.IP,UIL Finance Limited - UTLG,N/A,OFFLINE,-,SHARES,UI
UTLHLN,KC.D.UTLHLN.CASH.IP,UIL Finance Limited - UTLH,N/A,TRADEABLE,-,SHARES,UI
UTLILN,KA.D.UTLILN.CASH.IP,UIL Finance Limited - UTLI,N/A,TRADEABLE,-,SHARES,UI
UIFSLN,KA.D.UIFSLN.CASH.IP,iShares S&P 500 Financials Sector UCITS ETF  -UIFS,N/A,TRADEABLE,-,SHARES,UI
UKUS,UD.D.UKUS.CASH.IP,Ucommune International Limited,N/A,TRADEABLE,-,SHARES,UK
SLGLN,KC.D.SLGLN.CASH.IP,UK Oil & Gas PLC,N/A,TRADEABLE,-,SHARES,UK
NCYTLN,KC.D.NCYTLN.CASH.IP,Novacyt SA - UK,N/A,TRADEABLE,-,SHARES,UK
SNAKLN,KC.D.SNAKLN.CASH.IP,Uvenco UK PLC,N/A,OFFLINE,-,SHARES,UK
0R1OLN,KC.D.0R1OLN.CASH.IP,Amazon.com Inc - UK,N/A,OFFLINE,-,SHARES,UK
ARR,KC.D.ARR.CASH.IP,Aurora UK Alpha PLC,N/A,TRADEABLE,-,SHARES,UK
SFELN,KA.D.SFELN.CASH.IP,Safestyle UK PLC,N/A,CLOSED,-,SHARES,UK
CYBAU,AB.D.CYBAU.CASH.IP,Virgin Money UK PLC (ASX),N/A,CLOSED,-,SHARES,UK
VINOLN,KC.D.VINOLN.CASH.IP,Virgin Wines UK PLC,N/A,TRADEABLE,-,SHARES,UK
UKDVLN,KA.D.UKDVLN.CASH.IP,SPDR(r) S&P UK Dividend Aristocrats UCITS ETF - UKDV,N/A,TRADEABLE,-,SHARES,UK
IPU,KA.D.IPU.CASH.IP,Artemis UK Future Leaders plc,N/A,TRADEABLE,-,SHARES,UK
DCTALN,KC.D.DCTALN.CASH.IP,Directa Plus UK Limited,N/A,OFFLINE,-,SHARES,UK
UKWLN,KA.D.UKWLN.CASH.IP,Greencoat UK Wind PLC,N/A,TRADEABLE,-,SHARES,UK
0A9GLN,KA.D.0A9GLN.CASH.IP,Mereo Biopharma Group PLC - UK,N/A,OFFLINE,-,SHARES,UK
MINILN,KC.D.MINILN.CASH.IP,Miton UK MicroCap Trust PLC,N/A,ON_AUCTION,-,SHARES,UK
RMMCLN,KC.D.RMMCLN.CASH.IP,River UK Micro Cap Ltd,N/A,TRADEABLE,-,SHARES,UK
SCP,KA.D.SCP.CASH.IP,Schroder UK Mid Cap Fund PLC,N/A,TRADEABLE,-,SHARES,UK
UKMLLN,KA.D.UKMLLN.CASH.IP,UK Mortgages Limited,N/A,OFFLINE,-,SHARES,UK
UKRLN,KA.D.UKRLN.CASH.IP,Ukrproduct Group Limited,N/A,TRADEABLE,-,SHARES,UK
VMLN,KA.D.VMLN.CASH.IP,Virgin Money Holdings UK PLC,N/A,OFFLINE,-,SHARES,UK
CSUKLN,KA.D.CSUKLN.CASH.IP,iShares MSCI UK UCITS ETF,N/A,TRADEABLE,-,SHARES,UK
IUKD,KA.D.IUKD.CASH.IP,iShares UK Dividend UCITS ETF,N/A,TRADEABLE,-,SHARES,UK
IQQDGR,ED.D.IQQDGR.CASH.IP,iShares UK Dividend UCITS ETF (EUR),N/A,TRADEABLE,-,SHARES,UK
IUKP,KA.D.IUKP.CASH.IP,iShares UK Property UCITS ETF,N/A,TRADEABLE,-,SHARES,UK
UKRELN,KA.D.UKRELN.CASH.IP,iShares MSCI Target UK Real Estate UCITS ETF - UKRE,N/A,TRADEABLE,-,SHARES,UK
PRUKLN,KA.D.PRUKLN.CASH.IP,Amundi Prime UK Mid & Small Cap - GBp,N/A,TRADEABLE,-,SHARES,UK
SDVLN,KC.D.SDVLN.CASH.IP,Chelverton UK Dividend Trust PLC,N/A,TRADEABLE,-,SHARES,UK
MUSTLN,KC.D.MUSTLN.CASH.IP,DeFi Development Corporation UK PLC,N/A,TRADEABLE,-,SHARES,UK
ULNA,EG.D.ULNA.CASH.IP,Unibail-Rodamco-Westfield,N/A,CLOSED,-,SHARES,UL
ULUS,SH.D.ULUS.CASH.IP,Unilever PLC (ADR),N/A,TRADEABLE,-,SHARES,UL
6728JT,AJ.D.6728JT.CASH.IP,ULVAC Inc,N/A,EDITS_ONLY,-,SHARES,UL
3798JT,AJ.D.3798JT.CASH.IP,ULS Group Inc,N/A,EDITS_ONLY,-,SHARES,UL
YCLUS,SI.D.YCLUS.CASH.IP,ProShares Ultra Yen,N/A,TRADEABLE,-,SHARES,UL
ULSUS,SH.D.ULSUS.CASH.IP,UL Solutions Inc,N/A,TRADEABLE,-,SHARES,UL
ULTAUS,UD.D.ULTAUS.CASH.IP,Ulta Beauty Inc (24 Hours),N/A,TRADEABLE,-,SHARES,UL
BITUUS,SI.D.BITUUS.CASH.IP,ProShares Ultra Bitcoin ETF,N/A,TRADEABLE,-,SHARES,UL
DDMUS,SI.D.DDMUS.CASH.IP,ProShares Ultra Dow30,N/A,TRADEABLE,-,SHARES,UL
DIGUS,SI.D.DIGUS.CASH.IP,ProShares Ultra Energy,N/A,TRADEABLE,-,SHARES,UL
ULEUS,SI.D.ULEUS.CASH.IP,ProShares Ultra Euro,N/A,TRADEABLE,-,SHARES,UL
UYGUS,SI.D.UYGUS.CASH.IP,ProShares Ultra Financials,N/A,TRADEABLE,-,SHARES,UL
UGLUS,SI.D.UGLUS.CASH.IP,ProShares Ultra Gold,N/A,TRADEABLE,-,SHARES,UL
GDXXUS,SI.D.GDXXUS.CASH.IP,ProShares Ultra Gold Miners,N/A,CLOSED,-,SHARES,UL
RXLUS,SI.D.RXLUS.CASH.IP,ProShares Ultra Health Care,N/A,TRADEABLE,-,SHARES,UL
UXIUS,SI.D.UXIUS.CASH.IP,ProShares Ultra Industrials,N/A,TRADEABLE,-,SHARES,UL
EFOUS,SI.D.EFOUS.CASH.IP,ProShares Ultra MSCI EAFE,N/A,TRADEABLE,-,SHARES,UL
EZJUS,SI.D.EZJUS.CASH.IP,ProShares Ultra MSCI Japan,N/A,TRADEABLE,-,SHARES,UL
UYMUS,SI.D.UYMUS.CASH.IP,ProShares Ultra Materials,N/A,TRADEABLE,-,SHARES,UL
MVVUS,SI.D.MVVUS.CASH.IP,ProShares Ultra MidCap400,N/A,TRADEABLE,-,SHARES,UL
UREUS,SI.D.UREUS.CASH.IP,ProShares Ultra Real Estate,N/A,TRADEABLE,-,SHARES,UL
SSOUS,SI.D.SSOUS.CASH.IP,ProShares Ultra S&P500,N/A,TRADEABLE,-,SHARES,UL
AGQUS,SI.D.AGQUS.CASH.IP,ProShares Ultra Silver,N/A,TRADEABLE,-,SHARES,UL
ROMUS,SI.D.ROMUS.CASH.IP,ProShares Ultra Technology,N/A,TRADEABLE,-,SHARES,UL
UPWUS,SI.D.UPWUS.CASH.IP,ProShares Ultra Utilities,N/A,TRADEABLE,-,SHARES,UL
UDOWUS,SI.D.UDOWUS.CASH.IP,ProShares UltraPro Dow30,N/A,TRADEABLE,-,SHARES,UL
UPROUS,SI.D.UPROUS.CASH.IP,ProShares UltraPro S&P 500,N/A,TRADEABLE,-,SHARES,UL
DXDUS,SI.D.DXDUS.CASH.IP,ProShares UltraShort Dow30,N/A,TRADEABLE,-,SHARES,UL
DUGUS,SI.D.DUGUS.CASH.IP,ProShares UltraShort Energy,N/A,TRADEABLE,-,SHARES,UL
GLLUS,SI.D.GLLUS.CASH.IP,ProShares UltraShort Gold,N/A,TRADEABLE,-,SHARES,UL
SDSUS,SI.D.SDSUS.CASH.IP,ProShares UltraShort S&P500,N/A,TRADEABLE,-,SHARES,UL
ZSLUS,SI.D.ZSLUS.CASH.IP,ProShares UltraShort Silver,N/A,TRADEABLE,-,SHARES,UL
YCS,SI.D.YCS.CASH.IP,ProShares UltraShort Yen,N/A,TRADEABLE,-,SHARES,UL
UXRPUS,SI.D.UXRPUS.CASH.IP,Proshares Ultra XRP ETF,N/A,TRADEABLE,-,SHARES,UL
UULAU,AB.D.UULAU.CASH.IP,Ultima United Limited,N/A,CLOSED,-,SHARES,UL
UPGSLN,KA.D.UPGSLN.CASH.IP,Ultimate Products Plc,N/A,TRADEABLE,-,SHARES,UL
UCTTUS,UD.D.UCTTUS.CASH.IP,Ultra Clean Holdings Inc,N/A,TRADEABLE,-,SHARES,UL
UPL,SH.D.UPL.CASH.IP,Ultra Petroleum Corp,N/A,CLOSED,-,SHARES,UL
ULBIUS,UD.D.ULBIUS.CASH.IP,Ultralife Corporation,N/A,TRADEABLE,-,SHARES,UL
UGPUS,SH.D.UGPUS.CASH.IP,Ultrapar Participacoes SA,N/A,TRADEABLE,-,SHARES,UL
ALUMSFP,EC.D.ALUMSFP.CASH.IP,Umanis SA,N/A,OFFLINE,-,SHARES,UM
UMIBB,EA.D.UMIBB.CASH.IP,Umicore SA,N/A,TRADEABLE,-,SHARES,UM
1333JT,AJ.D.1333JT.CASH.IP,Umios Corp,N/A,EDITS_ONLY,-,SHARES,UM
UBKGY,ED.D.UBKGY.CASH.IP,UmweltBank AG,N/A,TRADEABLE,-,SHARES,UM
UMHUS,SH.D.UMHUS.CASH.IP,UMH Properties Inc,N/A,TRADEABLE,-,SHARES,UM
UMBFUS,UD.D.UMBFUS.CASH.IP,UMB Financial Corporation,N/A,TRADEABLE,-,SHARES,UM
UEPLN,KC.D.UEPLN.CASH.IP,UMC Energy Corporation,N/A,OFFLINE,-,SHARES,UM
UMSHSP,AG.D.UMSHSP.CASH.IP,UMS Integration Limited,N/A,EDITS_ONLY,-,SHARES,UM
UMPQ,UD.D.UMPQ.CASH.IP,Umpqua Holdings Corp,N/A,CLOSED,-,SHARES,UM
UMDKGR,ED.D.UMDKGR.CASH.IP,UMT United Mobility Technology AG,N/A,OFFLINE,-,SHARES,UM
UNUS,SH.D.UNUS.CASH.IP,Unilever NV (US),N/A,CLOSED,-,SHARES,UN
2497JT,AJ.D.2497JT.CASH.IP,UNITED Inc,N/A,EDITS_ONLY,-,SHARES,UN
UNBLFP,EC.D.UNBLFP.CASH.IP,Unibel SA,N/A,OFFLINE,-,SHARES,UN
UFIUS,SH.D.UFIUS.CASH.IP,Unifi Inc,N/A,TRADEABLE,-,SHARES,UN
UN01GY,ED.D.UN01GY.CASH.IP,Uniper SE,N/A,TRADEABLE,-,SHARES,UN
UNVRUS,SH.D.UNVRUS.CASH.IP,Univar Inc,N/A,CLOSED,-,SHARES,UN
ITXNO,EL.D.ITXNO.CASH.IP,Univid ASA,N/A,CLOSED,-,SHARES,UN
3800JT,AJ.D.3800JT.CASH.IP,UNIRITA Inc,N/A,EDITS_ONLY,-,SHARES,UN
UNSCN,KN.D.UNSCN.CASH.IP,Uni-Select Inc,N/A,OFFLINE,-,SHARES,UN
CRINGY,ED.D.CRINGY.CASH.IP,UniCredit SpA (Xetra),N/A,TRADEABLE,-,SHARES,UN
UDCGY,ED.D.UDCGY.CASH.IP,UniDevice AG,N/A,OFFLINE,-,SHARES,UN
8113JT,AJ.D.8113JT.CASH.IP,Unicharm Corp,N/A,EDITS_ONLY,-,SHARES,UN
UNIRIM,EF.D.UNIRIM.CASH.IP,Unieuro SpA,N/A,OFFLINE,-,SHARES,UN
UN,EG.D.UN.CASH.IP,Unilever NV,N/A,TRADEABLE,-,SHARES,UN
ULVR,KA.D.ULVR.CASH.IP,Unilever PLC,N/A,TRADEABLE,-,SHARES,UN
UNS,AF.D.UNS.CASH.IP,Unilife Corp (ASX),N/A,CLOSED,-,SHARES,UN
UNISUS,UD.D.UNISUS.CASH.IP,Unilife Corp (US),N/A,CLOSED,-,SHARES,UN
UPRLN,KC.D.UPRLN.CASH.IP,Uniphar PLC - (LSE),N/A,TRADEABLE,-,SHARES,UN
UISUS,SH.D.UISUS.CASH.IP,Unisys Corp,N/A,TRADEABLE,-,SHARES,UN
CM8AU,AB.D.CM8AU.CASH.IP,Unith Limited,N/A,EDITS_ONLY,-,SHARES,UN
